ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal,lat,lng
78962,Aries D'Andre Merritt,M,27.0,188.0,72.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Gold,39.8935,-83.4375
55616,Asjha Takera Jones,F,31.0,191.0,89.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold,39.8935,-83.4375
55498,"Abigail Louise ""Abby"" Johnston",F,22.0,165.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Springboard,Silver,39.8935,-83.4375
54695,Carmelita Jeter,F,32.0,163.0,59.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,39.8935,-83.4375
39092,Scott Hunter Gault,M,29.0,196.0,94.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze,39.8935,-83.4375
39035,Justin Alexander Gatlin,M,30.0,186.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,Bronze,39.8935,-83.4375
36785,"Melissa Jeanette ""Missy"" Franklin",F,17.0,188.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
36785,"Melissa Jeanette ""Missy"" Franklin",F,17.0,188.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Backstroke,Gold,39.8935,-83.4375
36785,"Melissa Jeanette ""Missy"" Franklin",F,17.0,188.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Backstroke,Gold,39.8935,-83.4375
36785,"Melissa Jeanette ""Missy"" Franklin",F,17.0,188.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
36785,"Melissa Jeanette ""Missy"" Franklin",F,17.0,188.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,39.8935,-83.4375
36650,"Zsuzsanna ""Susan"" Francia",F,29.0,188.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold,39.8935,-83.4375
36558,Sylvia Shaqueria Fowles,F,26.0,198.0,90.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold,39.8935,-83.4375
34551,Allyson Michelle Felix,F,26.0,168.0,56.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,39.8935,-83.4375
34551,Allyson Michelle Felix,F,26.0,168.0,56.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,39.8935,-83.4375
34551,Allyson Michelle Felix,F,26.0,168.0,56.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 200 metres,Gold,39.8935,-83.4375
42059,Georgia Gould,F,32.0,175.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze,39.8935,-83.4375
34467,"James ""Jimmy"" Feigen",M,22.0,196.0,98.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,39.8935,-83.4375
32517,"Matthew D. ""Matt"" Emmons",M,31.0,175.0,84.0,United States,USA,2012 Summer,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Bronze,39.8935,-83.4375
32384,Brady Lee Ellison,M,23.0,181.0,86.0,United States,USA,2012 Summer,2012,Summer,London,Archery,Archery Men's Team,Silver,39.8935,-83.4375
31205,Ashton James Eaton,M,24.0,186.0,81.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,Gold,39.8935,-83.4375
31012,Conor James Dwyer,M,23.0,196.0,89.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
30807,Kevin Wayne Durant,M,23.0,206.0,105.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,39.8935,-83.4375
30548,Troy Matthew Bek Dumais,M,32.0,168.0,68.0,United States,USA,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Springboard,Bronze,39.8935,-83.4375
30028,Annika Elise Madsen Dries,F,20.0,185.0,89.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,16.0,157.0,50.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold,39.8935,-83.4375
29686,"Gabrielle Christina Victoria ""Gabby"" Douglas",F,16.0,157.0,50.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,Gold,39.8935,-83.4375
29317,Claire Christine Donahue,F,23.0,170.0,63.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
28820,Diamond Brittany Dixon,F,20.0,168.0,51.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,39.8935,-83.4375
27524,Lashinda Monique Demus,F,29.0,170.0,60.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,Silver,39.8935,-83.4375
33192,Marlen Esparza Puentes,F,22.0,160.0,51.0,United States,USA,2012 Summer,2012,Summer,London,Boxing,Boxing Women's Flyweight,Bronze,39.8935,-83.4375
92507,Christie Patricia Pearce-Rampone,F,37.0,168.0,64.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,39.8935,-83.4375
42803,"Matthew ""Matt"" Grevers",M,27.0,203.0,105.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,39.8935,-83.4375
42803,"Matthew ""Matt"" Grevers",M,27.0,203.0,105.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
54695,Carmelita Jeter,F,32.0,163.0,59.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 200 metres,Bronze,39.8935,-83.4375
54695,Carmelita Jeter,F,32.0,163.0,59.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres,Silver,39.8935,-83.4375
54319,Terrence DeAndre Jennings,M,25.0,175.0,67.0,United States,USA,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Featherweight,Bronze,39.8935,-83.4375
53494,LeBron Raymone James,M,27.0,203.0,114.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,39.8935,-83.4375
52321,Kristian Bettega Ipsen,M,19.0,170.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Springboard,Bronze,39.8935,-83.4375
51724,Andre Tyler Iguodala,M,28.0,198.0,94.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,39.8935,-83.4375
51134,Kelley Anne Hurley,F,24.0,175.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Bronze,39.8935,-83.4375
51133,Courtney Lyn Hurley,F,21.0,173.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Bronze,39.8935,-83.4375
50211,"Charles ""Charlie"" Houchin",M,24.0,191.0,84.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
49807,Destinee Dante Hooker,F,24.0,193.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,39.8935,-83.4375
49109,Michael Reese Hoffa,M,34.0,182.0,147.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Shot Put,Bronze,39.8935,-83.4375
49031,Megan Hodge,F,23.0,185.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,39.8935,-83.4375
42803,"Matthew ""Matt"" Grevers",M,27.0,203.0,105.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,Gold,39.8935,-83.4375
46999,Tobin Powell Heath,F,24.0,168.0,59.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,39.8935,-83.4375
46113,"Dawn Harper (-Everhart, -Nelson)",F,28.0,168.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,Silver,39.8935,-83.4375
46091,Christa Deanne Harmotto-Dietzen,F,25.0,188.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,39.8935,-83.4375
46015,Jessica Adele Hardy (-Meichtry),F,25.0,180.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
46015,Jessica Adele Hardy (-Meichtry),F,25.0,180.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,39.8935,-83.4375
45970,"James Edward Harden, Jr.",M,22.0,196.0,100.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,39.8935,-83.4375
45967,"James Edward ""Trey"" Hardee, III",M,28.0,196.0,96.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Decathlon,Silver,39.8935,-83.4375
45684,Brendan Joseph Hansen,M,30.0,183.0,85.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
45684,Brendan Joseph Hansen,M,30.0,183.0,85.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,Bronze,39.8935,-83.4375
45560,Tayyiba Mumtaz Haneef-Park,F,33.0,200.0,82.0,United States,USA,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Silver,39.8935,-83.4375
45525,Vincent Hancock,M,23.0,173.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Skeet,Gold,39.8935,-83.4375
45332,Sarah Kathryn Hammer (-Sparks),F,28.0,171.0,65.0,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Omnium,Silver,39.8935,-83.4375
45332,Sarah Kathryn Hammer (-Sparks),F,28.0,171.0,65.0,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Silver,39.8935,-83.4375
46207,Kayla Harrison,F,22.0,173.0,74.0,United States,USA,2012 Summer,2012,Summer,London,Judo,Judo Women's Half-Heavyweight,Gold,39.8935,-83.4375
27380,"Cynthia ""Janay"" DeLoach (-Soukup)",F,26.0,166.0,58.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Long Jump,Bronze,39.8935,-83.4375
93163,Lauren Perdue,F,21.0,170.0,65.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
94406,"Michael Fred Phelps, II",M,27.0,193.0,91.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,39.8935,-83.4375
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 110 metres Hurdles,Gold,33.6688,-95.546
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 110 metres Hurdles,Gold,36.2933,-88.3065
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 110 metres Hurdles,Gold,38.2016,-84.2718
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres Hurdles,Gold,33.6688,-95.546
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres Hurdles,Gold,36.2933,-88.3065
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 200 metres Hurdles,Gold,38.2016,-84.2718
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Long Jump,Gold,33.6688,-95.546
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Long Jump,Gold,36.2933,-88.3065
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Long Jump,Gold,38.2016,-84.2718
71204,"Maxwell Warburn ""Maxey"" Long",M,21.0,182.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres,Gold,33.6688,-95.546
71204,"Maxwell Warburn ""Maxey"" Long",M,21.0,182.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres,Gold,36.2933,-88.3065
71204,"Maxwell Warburn ""Maxey"" Long",M,21.0,182.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 400 metres,Gold,38.2016,-84.2718
131856,Jacob Wukie,M,26.0,180.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Archery,Archery Men's Team,Silver,39.8935,-83.4375
130957,Elsie Windes,F,27.0,178.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
130667,Serena Jamika Williams,F,30.0,175.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Tennis,Tennis Women's Singles,Gold,39.8935,-83.4375
130626,Lauryn Chenet Williams,F,28.0,160.0,67.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,39.8935,-83.4375
130580,Deron Michael Williams,M,28.0,191.0,95.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,39.8935,-83.4375
130188,Jordyn Marie Wieber,F,17.0,157.0,52.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold,39.8935,-83.4375
129959,Mary Rebecca Whipple,F,32.0,160.0,48.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold,39.8935,-83.4375
129913,Lindsay Marie Whalen,F,30.0,175.0,72.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold,39.8935,-83.4375
129792,"Russell Westbrook, Jr.",M,23.0,191.0,85.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Men's Basketball,Gold,39.8935,-83.4375
129627,Lauren Ashley Wenger (-Trapani),F,28.0,191.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
129536,Kellie Wells,F,30.0,163.0,57.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,Bronze,39.8935,-83.4375
129402,Amanda Jo Weir (-Davis),F,26.0,188.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,39.8935,-83.4375
128361,"Mary Abigail ""Abby"" Wambach",F,32.0,180.0,81.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,39.8935,-83.4375
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 60 metres,Gold,38.2016,-84.2718
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 60 metres,Gold,36.2933,-88.3065
63659,"Alvin Christian ""Al"" Kraenzlein",M,23.0,183.0,75.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 60 metres,Gold,33.6688,-95.546
53970,Frank Washington Jarvis,M,21.0,167.0,58.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,Gold,38.2016,-84.2718
22700,James Brendan Bennet Connolly,M,31.0,175.0,72.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Triple Jump,Silver,33.6688,-95.546
22700,James Brendan Bennet Connolly,M,31.0,175.0,72.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Triple Jump,Silver,36.2933,-88.3065
22700,James Brendan Bennet Connolly,M,31.0,175.0,72.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Triple Jump,Silver,38.2016,-84.2718
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing High Jump,Gold,33.6688,-95.546
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing High Jump,Gold,36.2933,-88.3065
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing High Jump,Gold,38.2016,-84.2718
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Long Jump,Gold,33.6688,-95.546
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Long Jump,Gold,36.2933,-88.3065
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Long Jump,Gold,38.2016,-84.2718
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,Gold,33.6688,-95.546
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,Gold,36.2933,-88.3065
33557,"Raymond Clarence ""Ray"" Ewry",M,26.0,185.0,79.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,Gold,38.2016,-84.2718
127624,Shannon Vreeland,F,20.0,188.0,79.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
35717,John Joseph Flanagan,M,32.0,178.0,95.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Hammer Throw,Gold,33.6688,-95.546
35717,John Joseph Flanagan,M,32.0,178.0,95.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Hammer Throw,Gold,38.2016,-84.2718
38860,"Robert ""Bob"" Garrett",M,24.0,188.0,81.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,Bronze,33.6688,-95.546
38860,"Robert ""Bob"" Garrett",M,24.0,188.0,81.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,Bronze,36.2933,-88.3065
38860,"Robert ""Bob"" Garrett",M,24.0,188.0,81.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Standing Triple Jump,Bronze,38.2016,-84.2718
38860,"Robert ""Bob"" Garrett",M,24.0,188.0,81.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Shot Put,Bronze,33.6688,-95.546
38860,"Robert ""Bob"" Garrett",M,24.0,188.0,81.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Shot Put,Bronze,36.2933,-88.3065
38860,"Robert ""Bob"" Garrett",M,24.0,188.0,81.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Shot Put,Bronze,38.2016,-84.2718
46029,Thomas Truxtun Hare,M,21.0,185.0,90.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Hammer Throw,Silver,33.6688,-95.546
46029,Thomas Truxtun Hare,M,21.0,185.0,90.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Hammer Throw,Silver,36.2933,-88.3065
46029,Thomas Truxtun Hare,M,21.0,185.0,90.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Hammer Throw,Silver,38.2016,-84.2718
53970,Frank Washington Jarvis,M,21.0,167.0,58.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,Gold,33.6688,-95.546
53970,Frank Washington Jarvis,M,21.0,167.0,58.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's 100 metres,Gold,36.2933,-88.3065
35717,John Joseph Flanagan,M,32.0,178.0,95.0,United States,USA,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's Hammer Throw,Gold,36.2933,-88.3065
127216,Dana Whitney Vollmer (-Grant),F,24.0,185.0,68.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
127216,Dana Whitney Vollmer (-Grant),F,24.0,185.0,68.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Butterfly,Gold,39.8935,-83.4375
127216,Dana Whitney Vollmer (-Grant),F,24.0,185.0,68.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,39.8935,-83.4375
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,Silver,39.8935,-83.4375
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Gold,39.8935,-83.4375
106446,"Susannah ""Susie"" Scanlan",F,22.0,170.0,58.0,United States,USA,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Bronze,39.8935,-83.4375
106107,"Rebecca Elizabeth ""Becky"" Sauerbrunn",F,27.0,170.0,64.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,39.8935,-83.4375
103528,Galen Rupp,M,26.0,181.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 10,000 metres",Silver,39.8935,-83.4375
103469,Henrik Rummel,M,24.0,196.0,97.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze,39.8935,-83.4375
103456,Kelly Kristen Rulon,F,27.0,178.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
102697,Kyla Briana Ross,F,15.0,157.0,45.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold,39.8935,-83.4375
101708,Amy Joy Rodriguez (-Shilling),F,25.0,163.0,66.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,39.8935,-83.4375
101075,Taylor Ritzel,F,23.0,188.0,84.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold,39.8935,-83.4375
100537,Jason Alexander Richardson,M,26.0,188.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Silver,39.8935,-83.4375
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
100516,Sanya Richards-Ross,F,27.0,173.0,62.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,39.8935,-83.4375
100315,"Kimberly Susan ""Kim"" Rhode (-Harryman)",F,33.0,163.0,82.0,United States,USA,2012 Summer,2012,Summer,London,Shooting,Shooting Women's Skeet,Gold,39.8935,-83.4375
99538,Brittney Davon Reese,F,25.0,173.0,61.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Long Jump,Gold,39.8935,-83.4375
99516,Jennie Idell Reed (-Madden),F,34.0,170.0,77.0,United States,USA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,Silver,39.8935,-83.4375
98926,Megan Anna Rapinoe,F,27.0,168.0,60.0,United States,USA,2012 Summer,2012,Summer,London,Football,Football Women's Football,Gold,39.8935,-83.4375
98437,"Alexandra Rose ""Aly"" Raisman",F,18.0,157.0,52.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,Bronze,39.8935,-83.4375
98437,"Alexandra Rose ""Aly"" Raisman",F,18.0,157.0,52.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,Gold,39.8935,-83.4375
98437,"Alexandra Rose ""Aly"" Raisman",F,18.0,157.0,52.0,United States,USA,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold,39.8935,-83.4375
94406,"Michael Fred Phelps, II",M,27.0,193.0,91.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
94406,"Michael Fred Phelps, II",M,27.0,193.0,91.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Individual Medley,Gold,39.8935,-83.4375
94406,"Michael Fred Phelps, II",M,27.0,193.0,91.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Butterfly,Silver,39.8935,-83.4375
94406,"Michael Fred Phelps, II",M,27.0,193.0,91.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Butterfly,Gold,39.8935,-83.4375
94406,"Michael Fred Phelps, II",M,27.0,193.0,91.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,39.8935,-83.4375
100516,Sanya Richards-Ross,F,27.0,173.0,62.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres,Gold,39.8935,-83.4375
94040,Heather Petri,F,34.0,180.0,73.0,United States,USA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,39.8935,-83.4375
107185,Allison Rodgers Schmitt,F,22.0,185.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,39.8935,-83.4375
